Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
Aaja Nachle,2007.0,137.0,"Drama, Family, Music",6.2,2998.0,Anil Mehta,Madhuri Dixit,Darshan Jariwala,Raghuvir Yadav
Aaja Sanam,1968.0,121.0,"Drama, Romance",6.7,14.0,Yusuf Naqvi,Feroz Khan,Tanuja,Deven Verma
Aaja Sanam,1994.0,,"Drama, Romance",3.3,7.0,Mohnish Bahl,Chandni,Kulbhushan Kharbanda,Ranbir Pushp
Aakhir Kaun Thi Woh?,2000.0,,"Action, Mystery, Thriller",4.4,5.0,Bapu,Raj Babbar,Raza Murad,Sripradha
Aakhir Kyon?,1985.0,,Drama,6.6,158.0,J. Om Prakash,Rajesh Khanna,Smita Patil,Rakesh Roshan
Aakhree Raasta,1986.0,164.0,"Action, Crime, Drama",7.1,1283.0,Bhagyaraj,Amitabh Bachchan,Sridevi,Jaya Prada
Aakhri Adaalat,1988.0,148.0,"Action, Thriller",5.2,78.0,Rajiv Mehra,Vinod Khanna,Dimple Kapadia,Jackie Shroff
Aakhri Baazi,1989.0,149.0,"Action, Drama, Family",4.1,53.0,Ashim S. Samanta,Shatrughan Sinha,Moushumi Chatterjee,Govinda
Aakhri Badla,1989.0,120.0,"Action, Crime, Drama",5.0,21.0,Mangal Chakravarty,Tom Alter,Yogeeta Bali,Abhi Bhattacharya
Aakhri Cheekh,1991.0,,Horror,4.8,47.0,Kiran Ramsay,Vijayendra Ghatge,Javed Khan,Sripradha
Aakhri Daao,1975.0,,"Action, Crime, Drama",5.5,29.0,A. Salaam,Jeetendra,Saira Banu,Padma Khanna
Aakhri Daku,1978.0,,Action,5.6,21.0,Prakash Mehra,Randhir Kapoor,Vinod Khanna,Rekha
Aakhri Dao,1958.0,,Comedy,6.4,16.0,Mahesh Kaul,Nutan,Shekhar,Jeevan
Aakhri Ghulam,1989.0,171.0,"Action, Crime, Drama",4.9,34.0,Shibu Mitra,Mithun Chakraborty,Sonam,Anupam Kher
Aakhri Goli,1977.0,,Action,4.8,18.0,Shibu Mitra,Sunil Dutt,Leena Chandavarkar,Farida Jalal
Aakhri Insaaf,1980.0,,"Action, Mystery",4.9,10.0,Kalidas,Mithun Chakraborty,Vijayendra Ghatge,Ashok Kumar
Aakhri Inteqam,2002.0,,Action,2.5,16.0,Rajesh Bakshi,Sudesh Berry,Anu Kashyap,Amit Pachori
Aakhri Kasam,1979.0,126.0,"Action, Thriller",6.3,7.0,Dinesh-Ramanesh,Ramesh Puri,Vinod Mehra,Yogeeta Bali
Aakhri Khat,1966.0,153.0,Drama,6.9,122.0,Chetan Anand,Rajesh Khanna,Indrani Mukherjee,Master Bunty
Aakhri Sangam,1990.0,160.0,"Action, Romance",7.3,39.0,N.K. Vishwanathan,Nassar,Nirosha,Aurn Pandian
Aakhri Sanghursh,1997.0,138.0,Action,2.8,17.0,Narendra Bedi,Vijayendra Ghatge,Kaajal Kiran,Mukesh Khanna
Aakraman,1975.0,139.0,"Drama, History, Romance",6.3,44.0,J. Om Prakash,Ashok Kumar,Sanjeev Kumar,Rakesh Roshan
Aakrosh,1980.0,144.0,"Crime, Drama, Music",7.9,887.0,Govind Nihalani,Naseeruddin Shah,Smita Patil,Amrish Puri
Aakrosh,2010.0,115.0,"Action, Crime, Thriller",7.0,3464.0,Priyadarshan,Ajay Devgn,Akshaye Khanna,Bipasha Basu
Aakrosh: Cyclone of Anger,1998.0,,"Action, Crime, Drama",4.6,93.0,Lateef Binny,Sunil Shetty,Shilpa Shetty Kundra,Girish Karnad
Aalaap,2012.0,116.0,Sci-Fi,5.4,26.0,Manish Manikpuri,Omkar Das Manikpuri,Pitobash,Amit Purohit
Aalavandhan,2001.0,177.0,"Action, Thriller",7.2,2192.0,Suresh Krishna,Kamal Haasan,Raveena Tandon,Manisha Koirala
Aalwar,2007.0,152.0,Action,3.0,922.0,Chella,Ajith Kumar,Asin Thottumkal,Vivek
Aamaar Bhuvan,2018.0,107.0,"Drama, Family",7.7,72.0,Mrinal Sen,Saswata Chatterjee,Nandita Das,Koushik Sen
Aamdani Atthanni Kharcha Rupaiya,2001.0,150.0,"Comedy, Drama, Family",4.8,1238.0,K. Raghavendra Rao,A.S. Ravindra Babu,Govinda,Juhi Chawla
Aamir,2008.0,99.0,"Action, Crime, Drama",7.7,10862.0,Raj Kumar Gupta,Rajeev Khandelwal,Aishwarya,Vasan Bala
Aamne - Saamne,1967.0,163.0,"Crime, Mystery, Romance",6.5,81.0,Suraj Prakash,Shashi Kapoor,Sharmila Tagore,Prem Chopra
Aamne Samne,1982.0,143.0,"Action, Crime, Drama",6.4,53.0,Ashim S. Samanta,Mithun Chakraborty,Bindiya Goswami,Arti Gupta
Aamras: The Sweet Taste of Friendship,2009.0,,Drama,5.8,60.0,Rupali Guha,Vega Tamotia,Ntasha Bhardwaj,Maanvi Gagroo
Aan Aur Shaan,1984.0,130.0,Drama,6.4,37.0,Ravi Tandon,Rishi Kapoor,Moushumi Chatterjee,Shammi Kapoor
Aan Baan,1972.0,,Drama,6.1,28.0,Prakash Mehra,Rajendra Kumar,Rakhee Gulzar,Kumkum
Aan Baan,1956.0,,Romance,2.8,5.0,D.D. Kashyap,Ajit,Nalini Jaywant,Mahipal
Aan Milo Sajna,1970.0,177.0,"Drama, Musical, Romance",6.4,211.0,Mukul Dutt,Rajesh Khanna,Asha Parekh,Vinod Khanna
Aan: Men at Work,2004.0,149.0,"Action, Crime, Drama",5.7,2907.0,Madhur Bhandarkar,Akshay Kumar,Shatrughan Sinha,Sunil Shetty
Aanch,2003.0,160.0,Drama,5.6,102.0,Rajesh Ram Singh,Arun Bakshi,Suchindra Bali,Poonam Jhawer
Aanchal,1980.0,138.0,"Action, Drama, Family",6.4,58.0,Anil Ganguly,Rajesh Khanna,Rakhee Gulzar,Rekha
Aanchal,1960.0,,"Drama, Family",4.9,8.0,Vasant Joglekar,Ashok Kumar,Nirupa Roy,Nanda
Aanchal Ke Phool,1968.0,,Drama,5.7,6.0,Karunesh Thakur,Sajjan,Kamini Kaushal,Dev Dutt
Aandhi,1975.0,133.0,"Drama, Romance",8.1,1406.0,Gulzar,Suchitra Sen,Sanjeev Kumar,Om Shivpuri
Aandhi Aur Toofan,1964.0,,"Action, Adventure, Romance",6.0,8.0,Mohammed Hussain,Dara Singh,Mumtaz,Kamran
Aandhi-Toofan,1985.0,144.0,Drama,6.1,49.0,Babbar Subhash,Shashi Kapoor,Hema Malini,Danny Denzongpa
Aandhiyan,1952.0,136.0,Drama,7.4,30.0,Chetan Anand,Dev Anand,Nimmi,Kalpana Kartik
Aandhiyan,1990.0,145.0,Drama,4.8,38.0,David Dhawan,Mumtaz,Prasenjit Chatterjee,Madhushree
Aangan,1959.0,,"Music, Romance",6.6,31.0,O.P. Dutta,Agha,Ameeta,Rehman
Aangan Ki Kali,1979.0,,"Drama, Family",5.6,5.0,Harsh Kohli,Rakesh Roshan,Lakshmi,Prema Narayan
Aani Maani,2019.0,94.0,Drama,6.6,15.0,Fahim Irshad,Farrukh Seyer,Priyanka Verma,Neha Singh
Aankh Micholi,1972.0,,Family,6.0,6.0,Ramanna,Rakesh Roshan,Bharti,Om Prakash
Aankhein: The Third Eye,2004.0,,Action,7.4,15.0,Nassar,Sada,Srikanth,
Aankhen,1993.0,170.0,"Action, Comedy, Crime",6.7,1898.0,David Dhawan,Govinda,Chunky Panday,Raj Babbar
Aankhen,1950.0,,"Drama, Family",7.2,6.0,Devendra Goel,Shekhar,Bharat Bhushan,Nalini Jaywant
Aankhen,2002.0,165.0,"Crime, Drama, Thriller",7.4,12574.0,Vipul Amrutlal Shah,Amitabh Bachchan,Akshay Kumar,Sushmita Sen
Aankhon Aankhon Mein,1972.0,154.0,"Drama, Romance",6.4,28.0,Raghunath Jhalani,Rakhee Gulzar,Rakesh Roshan,Achala Sachdev
Aansoo Aur Muskan,1970.0,150.0,"Comedy, Drama, Family",6.5,24.0,P. Madhavan,Hema Malini,Parikshit Sahni,Jagdeep
Aao Pyaar Karen,1964.0,,"Drama, Romance",6.2,15.0,R.K. Nayyar,Joy Mukherjee,Saira Banu,Sanjeev Kumar
Aao Pyaar Karen,1994.0,141.0,Romance,4.2,160.0,Ravindra Peepat,Saif Ali Khan,Shilpa Shetty Kundra,Somy Ali
Aao Wish Karein,2009.0,140.0,"Comedy, Family, Fantasy",5.1,584.0,Glen Barreto,Aftab Shivdasani,Aamna Sharif,Rati Agnihotri
Aap Aye Bahaar Ayee,1971.0,119.0,"Comedy, Drama, Romance",6.6,80.0,Mohan Kumar,Rajendra Kumar,Sadhana,Prem Chopra
Aap Beati,1976.0,145.0,"Drama, Family",5.7,32.0,Mohan Kumar,Shashi Kapoor,Hema Malini,Ashok Kumar
Aap Ke Deewane,1980.0,,Romance,5.8,204.0,Surendra Mohan,Jeetendra,Rishi Kapoor,Tina Ambani
Aap Ke Saath,1986.0,,Drama,5.7,49.0,J. Om Prakash,Smita Patil,Anil Kapoor,Rati Agnihotri
Aap Ki Kasam,1974.0,153.0,"Romance, Drama",7.0,420.0,J. Om Prakash,Rajesh Khanna,Mumtaz,Sanjeev Kumar
Aap Ki Khatir,1977.0,115.0,"Action, Comedy, Drama",6.3,27.0,Sudhendu Roy,Vinod Khanna,Rekha,Nadira
Aap Ki Khatir,2006.0,122.0,"Comedy, Romance",3.6,863.0,Dharmesh Darshan,Akshaye Khanna,Priyanka Chopra Jonas,Ameesha Patel
Aap Ki Parchhaiyan,1964.0,128.0,"Drama, Family, Romance",6.3,39.0,Mohan Kumar,Dharmendra,Supriya Choudhury,Vijayalaxmi
Aap Mujhe Achche Lagne Lage,2002.0,180.0,"Action, Drama, Romance",3.1,2366.0,Vikram Bhatt,Hrithik Roshan,Ameesha Patel,Kiran Kumar
Aap To Aise Na The,1980.0,145.0,"Romance, Drama, Family",5.6,38.0,Ambrish Sangal,Raj Babbar,Ranjeeta Kaur,Deepak Parashar
Aapa Akka,2009.0,,Drama,6.0,10.0,Mandakini Mathur,Sohail Mokashi,Satyajit Kadam,
Aapas Ki Baat,1981.0,148.0,"Action, Romance",5.2,17.0,Harmesh Malhotra,Poonam Dhillon,Raj Babbar,Shakti Kapoor
Aapko Pehle Bhi Kahin Dekha Hai,2003.0,145.0,"Action, Comedy, Drama",4.5,273.0,Anubhav Sinha,Priyanshu Chatterjee,Sakshi Shivanand,Farida Jalal
Aaplee Maanse,1992.0,,Drama,6.4,12.0,Sanjay Soorkar,Prashant Damle,Mohan Joshi,Sudhir Joshi
Aar Paar,1985.0,125.0,Action,6.1,44.0,Shakti Samanta,Mithun Chakraborty,Rozina,Utpal Dutt
Aar Ya Paar,1997.0,180.0,Thriller,6.1,230.0,Ketan Mehta,Jackie Shroff,Deepa Sahi,Ritu Shivpuri
Aarakshan,2011.0,164.0,"Drama, Thriller",6.2,5170.0,Prakash Jha,Amitabh Bachchan,Saif Ali Khan,Manoj Bajpayee
Aaram,1951.0,,Romance,6.8,40.0,D.D. Kashyap,Dev Anand,Madhubala,Talat Mahmood
Aaravalli,1957.0,210.0,Horror,5.9,7.0,Varalakshmi G.,,,
Aarop,1974.0,129.0,Drama,6.7,13.0,Atma Ram,Vinod Khanna,Saira Banu,Vinod Mehra
Aar-Paar,1954.0,146.0,"Musical, Romance, Thriller",6.6,250.0,Guru Dutt,Shyama,Guru Dutt,Jagdish Sethi
Aarti,1962.0,156.0,"Family, Musical, Romance",6.6,67.0,Phani Majumdar,Ashok Kumar,Meena Kumari,Pradeep Kumar
Aarya,2007.0,157.0,"Action, Drama, Romance",4.6,191.0,Balasekaran,Bhavana,Madhavan,Prakash Raj
Aarzoo,1999.0,175.0,"Drama, Romance",5.4,1445.0,Lawrence D'Souza,Madhuri Dixit,Akshay Kumar,Saif Ali Khan
Aas,1953.0,,Romance,5.1,13.0,Devendra Goel,Kamini Kaushal,Shekhar,Om Prakash
Aas Ka Panchhi,1961.0,,"Family, Drama",6.8,32.0,Mohan Kumar,Vyjayanthimala,Rajendra Kumar,Raj Mehra
Aas Paas,1981.0,,Romance,5.8,107.0,J. Om Prakash,Dharmendra,Hema Malini,Prem Chopra
Aasha,1957.0,171.0,"Comedy, Romance",6.5,23.0,M.V. Raman,Vyjayanthimala,Kishore Kumar,Pran
Aasha,1980.0,123.0,"Drama, Musical, Romance",5.3,199.0,J. Om Prakash,Jeetendra,Reena Roy,Rameshwari
Aashayein,2010.0,120.0,Drama,7.1,1259.0,Nagesh Kukunoor,John Abraham,Anaitha Nair,Girish Karnad
Aashiana,1986.0,,Drama,2.6,11.0,Mahesh Bhatt,Amit Khanna,Mark Zubair,Deepti Naval
Aashik Aawara,1993.0,,Drama,5.2,299.0,Umesh Mehra,Saif Ali Khan,Mamta Kulkarni,Mohnish Bahl
Aashiq,1962.0,150.0,Romance,6.7,64.0,Hrishikesh Mukherjee,Raj Kapoor,Padmini,Nanda
Aashiq,2001.0,160.0,"Action, Drama, Romance",3.8,403.0,Indra Kumar,Bobby Deol,Karisma Kapoor,Rahul Dev
Aashiq Banaya Aapne: Love Takes Over,2005.0,115.0,"Drama, Romance, Thriller",4.3,1569.0,Aditya Datt,Emraan Hashmi,Tanushree Dutta,Sonu Sood
Aashiq Hoon Baharon Ka,1977.0,136.0,Romance,5.5,85.0,J. Om Prakash,Rajesh Khanna,Zeenat Aman,Danny Denzongpa
Aashique Mastane,1995.0,,Comedy,6.2,13.0,Ajay Kashyap,Maya Alagh,Vikas Anand,Mohnish Bahl
Aashiqui,1990.0,152.0,"Musical, Drama, Romance",6.3,1661.0,Mahesh Bhatt,Rahul Roy,Anu Agrawal,Avtar Gill
Aashiqui 2,2013.0,132.0,"Drama, Music, Musical",7.0,27357.0,Mohit Suri,Aditya Roy Kapoor,Shraddha Kapoor,Shaad Randhawa
Aashiqui.In,2011.0,109.0,"Drama, Romance",3.7,61.0,Shankhadeep,Shubhi Ahuja,Amit Dhamija,Preeti Gandwani
Aashirwad,1968.0,146.0,Drama,7.3,203.0,Hrishikesh Mukherjee,Ashok Kumar,Sanjeev Kumar,Sumita Sanyal
Aashmani Jawaharat,2014.0,132.0,Drama,6.1,10.0,Sriparna Dey,Anamitra Roy,Anamitra Roy,Yovik
Aasma,2018.0,105.0,"Action, Crime, Drama",5.2,8.0,Sudipto Sen,Subrat Dutta,Ameet Gaurr,Sunny Hinduja
Aasma: The Sky Is the Limit,2009.0,240.0,Drama,3.8,46.0,Rohit Krishnakant Nayyar,Hrishitaa Bhatt,Seema Biswas,Nauheed Cyrusi
Aasmaan,1984.0,145.0,"Drama, Mystery",4.8,12.0,Tony Juneja,Rajiv Kapoor,Divya Rana,Tina Ambani
Aasmaan Mahal,1965.0,172.0,Drama,5.5,6.0,Khwaja Ahmad Abbas,Prithviraj Kapoor,Dilip Roy,Surekha
Aasmaan Se Gira,1992.0,88.0,"Adventure, Comedy, Romance",6.8,56.0,Pankaj Parashar,Abhishek Chitlangia,Raghuvir Yadav,Anupam Kher
Aasoo Bane Angaarey,1993.0,150.0,Action,4.5,88.0,Mehul Kumar,Jeetendra,Madhuri Dixit,Kiran Kumar
Aasra,1966.0,161.0,"Drama, Family",7.2,32.0,Satyen Bose,Mala Sinha,Biswajit Chatterjee,Balraj Sahni
Aastha: In the Prison of Spring,1997.0,132.0,Drama,6.4,172.0,Basu Bhattacharya,Rekha,Om Puri,Dinesh Thakur
Aatank,1996.0,113.0,"Action, Thriller",3.9,99.0,Prem Lalwani,Desh Mukherjee,Nafisa Ali,Dharmendra
Aatank Hi Aatank,1995.0,155.0,"Action, Crime, Drama",5.2,776.0,Dilip Shankar,Rajinikanth,Aamir Khan,Juhi Chawla
Aathi,2006.0,167.0,"Action, Drama, Thriller",4.4,2166.0,Ramana,Joseph Vijay,Trisha Krishnan,Vivek
Aatish,1979.0,139.0,Action,4.5,16.0,Ambrish Sangal,Jeetendra,Neetu Singh,Dheeraj Kumar
Aatish: Feel the Fire,1994.0,155.0,"Action, Crime, Drama",5.8,735.0,Sanjay Gupta,Sanjay Dutt,Aditya Pancholi,Raveena Tandon
Aatma,2006.0,107.0,"Crime, Drama, Horror",4.2,79.0,Deepak Ramsay,Kapil Jhaveri,Shabana Raza,Vikram Singh
Aatma,2013.0,100.0,"Drama, Horror, Thriller",3.8,623.0,Suparn Varma,Jaideep Ahlawat,Bipasha Basu,Padam Bhola
Aavida Maa Aavide,1998.0,153.0,"Comedy, Romance",6.4,170.0,E.V.V. Satyanarayana,Nagarjuna Akkineni,Tabu,Heera Rajgopal
Aavishkar,1974.0,107.0,"Drama, Romance",7.0,213.0,Basu Bhattacharya,Rajesh Khanna,Sharmila Tagore,Dina Pathak
Aawaz,1956.0,146.0,Romance,5.1,7.0,Zia Sarhadi,Nalini Jaywant,Nasir Hussain,Usha Kiran
Aawaz De Kahan Hai,1990.0,,"Drama, Romance",3.7,7.0,Sibte Hassan Rizvi,Bindu,Annu Kapoor,Satyendra Kapoor
Aaya Toofan,1964.0,128.0,"Action, Adventure, Fantasy",6.1,14.0,Mohammed Hussain,Kedar Kapoor,Dara Singh,Helen
Aaya Toofan,1999.0,111.0,Action,5.4,31.0,Deepak Balraj Vij,Mithun Chakraborty,Aditya Pancholi,Gulshan Grover
Aaye Din Bahar Ke,1966.0,170.0,"Musical, Romance",6.6,109.0,Raghunath Jhalani,Asha Parekh,Dharmendra,Balraj Sahni
Aazaan,2011.0,125.0,"Action, Musical, Thriller",4.4,346.0,Prashant Chadha,Sachiin Joshi,Candice Boucher,Arya Babbar
Aazmayish,1995.0,147.0,"Action, Drama, Romance",5.0,35.0,Sachin Pilgaonkar,Sachin,Rohit Kumar Sharma,Dharmendra
Ab Ayega Mazaa,1984.0,128.0,Comedy,6.6,85.0,Pankaj Parashar,Ravi Baswani,Raja Bundela,Pawan Malhotra
Ab Dilli Dur Nahin,1957.0,133.0,Drama,7.6,80.0,Amar Kumar,Master Romi,Sulochana Latkar,Lala Yaqoob
Ab Hoga Dharna Unlimited,2012.0,78.0,Comedy,4.0,6.0,Deepak Tanwar,Saurabh Malik,Rekha Rana,Omkar Das Manikpuri
Ab Insaf Hoga,1995.0,125.0,"Action, Drama",4.8,32.0,Harish Shah,Rekha,Mithun Chakraborty,Deepika Amin
Ab Ke Baras,2002.0,,"Action, Romance, Thriller",3.3,198.0,Raj Kanwar,Arya Babbar,Amrita Rao,Ashutosh Rana
Ab Kya Hoga,1977.0,,"Mystery, Thriller",4.8,24.0,Saawan Kumar Tak,Shatrughan Sinha,Neetu Singh,Asrani
Ab Meri Baari,1989.0,,Action,5.1,8.0,Bhagwan Thakur,Hemant Birje,Sudhir Dalvi,Kimi Katkar
Ab Tak Chhappan,2004.0,129.0,"Action, Crime, Drama",7.8,8379.0,Shimit Amin,Nana Patekar,Revathi,Yashpal Sharma
Ab Tak Chhappan 2,2015.0,106.0,"Action, Crime, Thriller",5.8,1344.0,Ejaz Gulab,Nana Patekar,Mohan Agashe,Gul Panag
Ab To Aaja Saajan Mere,1994.0,127.0,"Drama, Romance",4.0,6.0,Rakesh Nahata,Keshto Iqbal,Arvind Joshi,Shalini Kapoor
Ab Tumhare Hawale Watan Saathiyo,2004.0,193.0,"Action, Drama, War",4.6,1494.0,Anil Sharma,Sanjay Sharma,Amitabh Bachchan,Akshay Kumar
Ab... Bas!,2004.0,137.0,"Romance, Thriller",3.2,74.0,Rajesh Kumar Singh,Chetanya Adeep,Shawar Ali,Arun Bakshi
ABCD (Any Body Can Dance),2013.0,160.0,"Drama, Music",6.3,6458.0,Remo D'Souza,Prabhu Deva,Ganesh Acharya,Kay Kay Menon
Abdullah,1980.0,136.0,"Action, Drama, Romance",6.4,189.0,Sanjay Khan,Raj Kapoor,Sanjay Khan,Sanjeev Kumar
Abe Hayat,1933.0,,Drama,2.8,10.0,Krishna Gopal,Ali Athar,Bachan,Nazir
Abe Hayat,1955.0,140.0,"Action, Adventure, Fantasy",4.8,21.0,Ramanlal Desai,Prem Nath,Ameeta,Shashikala
Abhay,1995.0,127.0,Fantasy,7.0,64.0,Annu Kapoor,Ankit Desai,Benjamin Gilani,Eka Lakhani
Abhi To Jee Lein,1977.0,135.0,"Action, Drama, Thriller",5.4,10.0,Roshan Taneja,Jaya Bachchan,Danny Denzongpa,Simi Garewal
Abhilasha,1968.0,141.0,"Drama, Romance",6.8,24.0,Amit Bose,Meena Kumari,Nanda,Sanjay Khan
Abhimaan,1957.0,,"Drama, Family, Romance",7.1,10.0,Mahesh Kaul,Ameeta,Shekhar,Chand Usmani
Abhimaan,1973.0,122.0,"Drama, Musical",7.9,2665.0,Hrishikesh Mukherjee,Amitabh Bachchan,Jaya Bachchan,Asrani
Abhimanyu,1980.0,,,3.2,8.0,Mahesh Bhatt,,,
Abhimanyu,1991.0,140.0,"Crime, Drama, Musical",7.0,326.0,Priyadarshan,Mohanlal,Shankar,Ajayan Adoor
Abhimanyu,1989.0,168.0,"Action, Comedy, Drama",4.6,28.0,Tony Juneja,Anil Kapoor,Kimi Katkar,Poonam Dhillon
Abhinetri,1970.0,154.0,"Drama, Romance",6.7,70.0,Subodh Mukherji,Shashi Kapoor,Hema Malini,Deb Mukherjee
Abhishap,1986.0,,Drama,7.1,8.0,Biresh Chatterjee,Ranjit Mallick,Debashree Roy,Soumitra Bannerjee
Abhishapt,2011.0,,Drama,7.0,6.0,Pankaj Prakash,Dilshad Patel,Vasundhara Das,Raj Vasudeva
Abodh,1984.0,132.0,Drama,5.8,109.0,Hiren Nag,Tapas Pal,Madhuri Dixit,Sheela Sharma
Abroo,1943.0,,,3.1,7.0,Govind Ram,Sitara Devi,Lala Yaqoob,Jagdish Sethi
Accident on Hill Road,2010.0,105.0,"Crime, Drama, Thriller",4.0,284.0,Mahesh Nair,Farooq Shaikh,Celina Jaitly,Abhimanyu Singh
Achanak,1973.0,96.0,"Crime, Drama",6.8,213.0,Gulzar,Vinod Khanna,Om Shivpuri,Lily Chakravarty
Achanak,1998.0,160.0,"Action, Mystery, Thriller",4.0,245.0,Naresh Malhotra,Govinda,Manisha Koirala,Farha Naaz
Achha Bura,1983.0,,Drama,6.7,25.0,Hrishikesh Mukherjee,Amjad Khan,Ranjeet,Raj Babbar
Achhut Kanya,1936.0,142.0,"Drama, Musical, Romance",6.5,114.0,Franz Osten,Devika Rani,Ashok Kumar,Monorama
Acid Factory,2009.0,108.0,"Action, Crime, Mystery",5.0,677.0,Suparn Varma,Fardeen Khan,Dia Mirza,Manoj Bajpayee
Action,2019.0,158.0,"Action, Adventure, Thriller",4.5,858.0,Sundar C.,Vishal,Tamannaah Bhatia,Aishwarya Lekshmi
Action Jackson,2014.0,144.0,"Action, Crime, Thriller",3.3,3461.0,Prabhu Deva,Prabhas,Ajay Devgn,Sonakshi Sinha
Action Replayy,2010.0,129.0,"Comedy, Romance, Sci-Fi",4.2,5814.0,Vipul Amrutlal Shah,Akshay Kumar,Aishwarya Rai Bachchan,Aditya Roy Kapoor
Actress,1948.0,,,6.2,5.0,Najam Naqvi,David Abraham,Rehana,
Ada... A Way of Life,2010.0,120.0,"Action, Crime, Drama",3.6,49.0,Tanvir Ahmad,Ayaan Ahmad,Ayesha Jhulka,Rahul Roy
Adalat,1958.0,139.0,"Drama, Musical, Romance",6.9,36.0,Kalidas,Nargis,Pradeep Kumar,Pran
Adalat,1976.0,138.0,"Action, Drama, Family",6.4,284.0,Narendra Bedi,Amitabh Bachchan,Waheeda Rehman,Neetu Singh
Adam Ka Janam,1989.0,,Drama,5.5,6.0,Sanjay,Supriya,,
Adharm,1992.0,,"Action, Crime, Drama",5.1,66.0,Aziz Sejawal,Shatrughan Sinha,Shabana Azmi,Sanjay Dutt
Adharm,2006.0,,Action,5.3,11.0,Adeep Singh,Rahul Dev,Mayuri Kango,Rocky Khanna
Adhi Raat Ke Baad,1965.0,137.0,"Action, Drama, Mystery",6.6,28.0,Nanabhai Bhatt,Ashok Kumar,Ragini,Sailesh Kumar
Adhikar,1954.0,126.0,"Comedy, Drama, Romance",6.7,13.0,Mohan Segal,Usha Kiran,Kishore Kumar,Yashodra Katju
Adhikar,1986.0,,"Drama, Family, Romance",6.2,38.0,Chitrayug,Vijay Sadanah,Rajesh Khanna,Tina Ambani
Adhikar,1971.0,,Drama,4.9,21.0,S.M. Sagar,Ashok Kumar,Nanda,Deb Mukherjee
Adhipathi,2001.0,151.0,"Action, Drama",5.4,533.0,Ravi Raja,Nagarjuna Akkineni,Ali,Mohan Babu
Adhura Sapna,2007.0,88.0,Drama,4.7,11.0,Vimal Reddy,Tania Nazmeen Dean,Rajnel Prasad,Ratu Rakuita Tawake
Adhurs,2010.0,150.0,"Action, Comedy, Thriller",6.8,2393.0,V.V. Vinayak,N.T. Rama Rao Jr.,Nayanthara,Sheela Kaur
Adi Shankaracharya,1983.0,130.0,"Biography, Drama",7.3,240.0,G.V. Iyer,Sarvadaman Banerjee,M.V. Narayana Rao,Manjunath Bhatt
Adil-E-Jahangir,1955.0,150.0,Drama,5.0,8.0,G.P. Sippy,Pradeep Kumar,Meena Kumari,D.K. Sapru
Adisaya Piravi,1990.0,145.0,"Action, Comedy, Fantasy",6.9,335.0,S.P. Muthuraman,Rajinikanth,Chinnijayanth,Jai Ganesh
Admissions Open,2010.0,,"Comedy, Drama",3.3,51.0,K.D. Satyam,Anupam Kher,Ashish Vidyarthi,Arshi
Adrishya,2017.0,106.0,"Drama, Family, Horror",3.3,102.0,Sandeep Chatterjee,Nishat Mallick,Archana Kotwal,Ravi Kumar
Adutha Varisu,1983.0,122.0,Drama,5.5,76.0,S.P. Muthuraman,Rajinikanth,Sridevi,Varalakshmi S.
Adventure Kids Hindi Film,2019.0,120.0,Adventure,6.6,12.0,Manoj Palrecha,Suvahhdan Angre,Neel Bakshi,Prachita Gujar
Adventures of Aladdin,1978.0,151.0,Adventure,4.7,7.0,Homi Wadia,Nazneen,Jayshree T.,Raza Murad
Adventures of Ali-Baba and the Forty Thieves,1980.0,153.0,"Action, Adventure, Family",6.2,506.0,Latif Faiziyev,Umesh Mehra,Dharmendra,Hema Malini
Adventures of Tarzan,1985.0,135.0,"Action, Adventure, Comedy",4.6,140.0,Babbar Subhash,Kimi Katkar,Dalip Tahil,Om Shivpuri
Adwait Sangeet,2011.0,82.0,"Documentary, Biography, Musical",7.9,13.0,Makarand Brahme,,,
Ae Dil Hai Mushkil,2016.0,158.0,"Drama, Music, Musical",5.8,21661.0,Karan Johar,Ranbir Kapoor,Aishwarya Rai Bachchan,Anushka Sharma
Aetbaar,2004.0,152.0,"Action, Drama, Musical",4.6,1013.0,Vikram Bhatt,Amitabh Bachchan,John Abraham,Bipasha Basu
Aflatoon,1997.0,153.0,"Action, Comedy, Crime",4.5,1261.0,Guddu Dhanoa,Akshay Kumar,Urmila Matondkar,Anupam Kher
Africadalli Sheela,1986.0,134.0,"Adventure, Thriller",6.6,18.0,Deepak Balraj Vij,Anand Balraj,Sahila Chaddha,B.S. Dwarakish
Afsana,1966.0,134.0,"Drama, Romance",6.5,12.0,Brij,Ashok Kumar,Pradeep Kumar,Padmini
Afsana,1951.0,168.0,"Drama, Family",7.8,57.0,B.R. Chopra,Ashok Kumar,Veena,Jeevan
Afsana Dilwalon Ka,2001.0,195.0,"Drama, Romance",3.6,1025.0,J. Om Prakash,Aashish Kaul,Juni,Rahul Roy
Afsana Pyar Ka,1991.0,145.0,"Drama, Romance",5.9,783.0,M.R. Shahjahan,Aamir Khan,Neelam Kothari,Deepak Tijori
Afsar,1950.0,121.0,"Comedy, Romance",7.1,19.0,Chetan Anand,Dev Anand,Suraiya,Ruma Guha Thakurta
After the Third Bell,2014.0,92.0,"Crime, Mystery",6.3,43.0,Ajay Govind,Udayan Banerjee,Akanksha D. Sharma,Sukhesh Arora
